c_02	c_1	c_2	c_3	c_4	t_1
10504253465506404545	14771401151246747869	16257962267190035948	4333393905363336546	6656317350026579546	1510770393109
9305780890490706590	14771401151246747869	3683847453672557702	11285758582461727578	12503043016275546053	1511232855340
12164245161752616170	14771401151246747869	218877596617138176	3644727946432331242	12503043016275546053	1511126240155
17812279573881447938	14771401151246747869	5928138211285812661	1380988313069126961	12503043016275546053	1510614879408
5736854448620747570	14771401151246747869	13420046072976311666	13064374487915183079	13063420908343408112	1510874500281
13378248924070320143	14771401151246747869	13438307620134493506	10094732775563391999	11824289999859544450	1511199372323
253002325764393670	14771401151246747869	10616585886409581707	4333393905363336546	8386389002440712090	1511116843102
16629725387773227499	14771401151246747869	1058459114453636481	13064374487915183079	6163343752015047808	1511121107133
5549589178041012828	14771401151246747869	12217911788021552089	1380988313069126961	8386389002440712090	1510851322236
1157519664360467003	14771401151246747869	9064707982079458650	3644727946432331242	6163343752015047808	1511076311429
6085663680030946985	14771401151246747869	15983822924899352361	1380988313069126961	9186336969896257796	1511213665127
14954336691625672284	14771401151246747869	13028591336439334125	11285758582461727578	13063420908343408112	1511115103467
16624148438968173549	14771401151246747869	2124240575531804949	11285758582461727578	13063420908343408112	1510619303479
11893115582035986465	14771401151246747869	18056349193319047133	10094732775563391999	8386389002440712090	1510426827336
12343681730490147125	14771401151246747869	6884248217048515986	10094732775563391999	12178632648159032351	1510768499280
1588111273457174858	14771401151246747869	16048905231067779023	4333393905363336546	13063420908343408112	1510599618273
2084128703849090984	14771401151246747869	7627846782283295655	10094732775563391999	8523674541009335087	1511223657375
10626460566881297652	14771401151246747869	5492597076013768363	11285758582461727578	1110603014897499905	1510717286117
11339025884054168433	14771401151246747869	9528793914218266419	1380988313069126961	8386389002440712090	1510771998454
9943005970354535866	14771401151246747869	17514769834183281086	4333393905363336546	8386389002440712090	1510792671454
4435800193173585424	14771401151246747869	6920657931888965692	4333393905363336546	3749581593251313035	1510800672279
10790400408597624507	14771401151246747869	2299478679093051875	1380988313069126961	7660639577192428716	1510860981140
4068499029128398080	14771401151246747869	6145658447671431551	10094732775563391999	17591679367798939946	1510681783205
3759636010723414076	14771401151246747869	13251190361445814957	13064374487915183079	8386389002440712090	1511130112392
11235224183727083913	14771401151246747869	14711309694685752917	11285758582461727578	12503043016275546053	1510695657338
10340827943092270186	14771401151246747869	11841919094893841172	1380988313069126961	3749581593251313035	1511237159358
18082693850006912291	14771401151246747869	12494457149425642307	11285758582461727578	9450757977533935280	1510867859143
7989237360242109703	14771401151246747869	6678003386589575067	10094732775563391999	11824289999859544450	1511202321129
11958443681211818993	14771401151246747869	7825836375876368130	10094732775563391999	8386389002440712090	1511146215298
16295017316212273187	14771401151246747869	18241856911338217227	10094732775563391999	15901097786019369221	1510432233207
5541785058786243300	14771401151246747869	17062656992035104606	10094732775563391999	12178632648159032351	1510435435320
9395401739271744803	14771401151246747869	4739765013448647995	11285758582461727578	12503043016275546053	1511225427308
9503065241132309446	14771401151246747869	13561634436901958850	11285758582461727578	12503043016275546053	1511134948235
11221708583680959778	14771401151246747869	518966029915990680	10094732775563391999	14738979299495365534	1510879915163
4845269904636576544	14771401151246747869	14351643011862175114	3644727946432331242	13063420908343408112	1510942891226
9357228006032858448	14771401151246747869	2787039472982026938	1380988313069126961	8386389002440712090	1510869102418
17573238045534233989	14771401151246747869	2263203654840609029	11285758582461727578	1110603014897499905	1511219952175
8635017274257659052	14771401151246747869	975839244902921100	11285758582461727578	6163343752015047808	1511152528407
5623140508682091756	14771401151246747869	7135243393499809244	13064374487915183079	13063420908343408112	1511224616239
13369431394322034886	14771401151246747869	3833009494802895472	3644727946432331242	13063420908343408112	1510616582312
11182744031037464328	14771401151246747869	8334236228160602031	13064374487915183079	3749581593251313035	1510961898133
15404026691276927211	14771401151246747869	3811885922187713495	11285758582461727578	12503043016275546053	1510448538267
3068330561351997682	14771401151246747869	2092315479700445787	10094732775563391999	12503043016275546053	1511029565467
17807691104419986459	14771401151246747869	2369069103815042488	11285758582461727578	12178632648159032351	1511050430122
3953214609582777417	14771401151246747869	16759602073661509986	1380988313069126961	8386389002440712090	1510875883291
13994612142704163482	14771401151246747869	2188376569752189868	13064374487915183079	14738979299495365534	1510703076257
17427789535358290656	14771401151246747869	9780382040052564489	1380988313069126961	6690428115669065630	1510852934475
17350403921315062019	14771401151246747869	12506502040949597901	13064374487915183079	13063420908343408112	1510701463354
6149271283106482632	14771401151246747869	274681528862491196	1380988313069126961	8386389002440712090	1510948269453
16215002624086907781	14771401151246747869	17126675974340637337	13064374487915183079	8386389002440712090	1510766587226
17000216493236881071	14771401151246747869	3683880890133409292	11285758582461727578	3749581593251313035	1510692917319
7609151024681856081	14771401151246747869	516977658843873397	10094732775563391999	17591679367798939946	1511230992243
6486522340763526015	14771401151246747869	7555400484300037759	1380988313069126961	11671113340117470278	1511128146445
5737757248193451652	14771401151246747869	4542800010419902841	13064374487915183079	3749581593251313035	1510766185425
1283202387602846227	14771401151246747869	13491433155257219192	11285758582461727578	3749581593251313035	1511240972145
1115317006357350432	14771401151246747869	10851429630194592876	11285758582461727578	13063420908343408112	1510452104293
6222050907763344162	14771401151246747869	3203854339182639406	13064374487915183079	15901097786019369221	1510798051472
12256717932030051903	14771401151246747869	12606151415435711365	1380988313069126961	8386389002440712090	1510859152189
15260724158812770308	14771401151246747869	1082360789299285247	1380988313069126961	6690428115669065630	1510529986110
14735676689779713329	14771401151246747869	14571635917565847964	1380988313069126961	15901097786019369221	1510681267280
2018281676128426229	14771401151246747869	13438307620134493506	10094732775563391999	11824289999859544450	1511112073475
9265901492969092619	14771401151246747869	5094638038621763404	11285758582461727578	12503043016275546053	1510424871119
3577918862392854234	14771401151246747869	17964512475846068708	13064374487915183079	8386389002440712090	1510968785489
693416881587538951	14771401151246747869	4260855751683788380	13064374487915183079	8386389002440712090	1510783293221
3904515678459446874	14771401151246747869	15600872008091358879	13064374487915183079	8386389002440712090	1511136840183
15537333248742984663	14771401151246747869	4952060621277158761	13064374487915183079	7660639577192428716	1510530591403
1480449033991841993	14771401151246747869	15217284610142728862	1380988313069126961	8386389002440712090	1510787910149
12368947030916834862	14771401151246747869	16689471338594525441	11285758582461727578	15901097786019369221	1510681972437
8838563856871058944	14771401151246747869	18261813552322571547	3644727946432331242	8386389002440712090	1510801625107
8594849088485002991	14771401151246747869	9441137938821088352	11285758582461727578	12503043016275546053	1511215171289
8489689938365803804	14771401151246747869	10896419593429478909	11285758582461727578	12503043016275546053	1510723845260
17405709902846822902	14771401151246747869	11253145187534855633	3644727946432331242	3749581593251313035	1511136856141
17108543920314299094	14771401151246747869	17781149366327170594	11285758582461727578	12503043016275546053	1511138565244
17814842991802124359	14771401151246747869	2635049768498519609	3644727946432331242	13063420908343408112	1510687757415
3326940947668394668	14771401151246747869	18297960218455522391	3644727946432331242	6690428115669065630	1510786485164
16623964725754175010	14771401151246747869	8921597301553318774	11285758582461727578	12503043016275546053	1510723779223
13128986920793551776	14771401151246747869	7945603930116745428	13064374487915183079	8386389002440712090	1510965990183
17076414693530180600	14771401151246747869	8421088424157472153	11285758582461727578	6949680126658602057	1510725606327
6207341174414774024	14771401151246747869	1837494292144638002	13064374487915183079	15902794973067295462	1511151953479
2123485245055691194	14771401151246747869	511560396208432909	10094732775563391999	12503043016275546053	1510438868146
6684761286221165987	14771401151246747869	4393985076718375821	13064374487915183079	15901097786019369221	1510784443454
4880444761441473477	14771401151246747869	12906167366874380368	1380988313069126961	6690428115669065630	1510852291486
5387605977297563219	14771401151246747869	1290788005649744108	10094732775563391999	12178632648159032351	1510466288468
17658205614812050958	14771401151246747869	830397382978628167	1380988313069126961	12178632648159032351	1510793885409
7827638840732136635	14771401151246747869	13389924824998671326	1380988313069126961	13063420908343408112	1511029981208
11404566970992361157	14771401151246747869	10589139854864582277	11285758582461727578	17322256674161105329	1511116710123
2467825611720957539	14771401151246747869	7861087412102386368	4333393905363336546	8386389002440712090	1510701432391
15529442503125138639	14771401151246747869	4397807968045062341	13064374487915183079	8386389002440712090	1510852118190
4145797684735983238	14771401151246747869	207598297017502682	13064374487915183079	8386389002440712090	1510784184391
11470179273766626615	14771401151246747869	61344138208520089	4333393905363336546	8320321884579852591	1510896753402
15508644912121129164	14771401151246747869	15178982807026022880	11285758582461727578	15901097786019369221	1510522394371
2411331572822037140	14771401151246747869	16339469558090462313	4333393905363336546	3147549517309679058	1511213054377
14622814783590052884	14771401151246747869	1158707821292078412	1380988313069126961	5772332140381239982	1510797530422
5308069181937172883	14771401151246747869	7921345728749715675	1380988313069126961	3749581593251313035	1510899704157
11763412136891298783	14771401151246747869	101973045201682620	1380988313069126961	13063420908343408112	1511111427286
1476308317482466828	14771401151246747869	16179363384484350672	13064374487915183079	8594277609999955962	1510958817294
15970014591882261377	14771401151246747869	16964277279724262652	13064374487915183079	8386389002440712090	1510795589248
13380843108512520912	14771401151246747869	17988261555632032785	4333393905363336546	3749581593251313035	1511213765336
4316419782436926168	14771401151246747869	10659800794240778376	10094732775563391999	12503043016275546053	1510678067241
4637940563915832680	14771401151246747869	366993413815351345	11285758582461727578	2830551637498085087	1511201686256
13413532559829508878	14771401151246747869	13662824690856098416	13064374487915183079	8386389002440712090	1510683523313
10942474194003377100	14771401151246747869	4987215182352135323	10094732775563391999	7694759065736235622	1510721013189
17874294074616960651	14771401151246747869	955755938557645538	11285758582461727578	12503043016275546053	1510706240298
13832812637316564388	14771401151246747869	1479727761225200902	13064374487915183079	8386389002440712090	1510849375245
8449215811810629020	14771401151246747869	12099565074837267963	13064374487915183079	11824289999859544450	1511119528115
16435579600175632605	14771401151246747869	6584462326500398540	4333393905363336546	3749581593251313035	1510537202151
6586777638114083927	14771401151246747869	16849476518626866275	10094732775563391999	12345417837605510741	1511195214156
12322811517714118979	14771401151246747869	1461197999785129563	1380988313069126961	15901097786019369221	1510696437377
2756152169789822031	14771401151246747869	4898378615449141391	10094732775563391999	1529443052275030870	1511141716379
7385595394637480952	14771401151246747869	17112597109054137622	13064374487915183079	15901097786019369221	1511049507145
18431015800966049776	14771401151246747869	4516173206175053522	13064374487915183079	12503043016275546053	1510451898424
5720020743545896625	14771401151246747869	12683830517589031911	4333393905363336546	12178632648159032351	1510679971131
13304044082891848643	14771401151246747869	11645947386147350851	1380988313069126961	3749581593251313035	1510799697319
1419589615335245240	14771401151246747869	1715920002863665931	10094732775563391999	15901097786019369221	1510863145190
13076658247487794431	14771401151246747869	9521551268633830908	1380988313069126961	8386389002440712090	1510856499228
17501340864410786603	14771401151246747869	14452769489879435161	1380988313069126961	15901097786019369221	1510693983429
14512255541278506417	14771401151246747869	13881213719459971923	13064374487915183079	12503043016275546053	1511056448214
11379298859953132205	14771401151246747869	6226276563069339349	3644727946432331242	12178632648159032351	1510514547129
16029794816922276245	14771401151246747869	18053226843524661021	11285758582461727578	17322256674161105329	1510785229129
13211571312614402828	14771401151246747869	11102574574253666372	10094732775563391999	14738979299495365534	1511058885294
4490393741181754483	14771401151246747869	7565137811892326978	13064374487915183079	15901097786019369221	1511199480220
3108872412584269206	14771401151246747869	8004416828007454243	11285758582461727578	12503043016275546053	1510893976189
10717062065719029428	14771401151246747869	2639793725652245648	1380988313069126961	3749581593251313035	1511044684359
295986505429323101	14771401151246747869	16842727419865851276	11285758582461727578	15901097786019369221	1510440199152
16931773652036836352	14771401151246747869	15323905638143276153	11285758582461727578	12503043016275546053	1510709632247
2210449230571295547	14771401151246747869	2578243172434828010	13064374487915183079	5772332140381239982	1510885348155
16891762051633603830	14771401151246747869	14840703859364040262	13064374487915183079	15901097786019369221	1510447137347
9155774112326120866	14771401151246747869	9957543969281742435	11285758582461727578	3749581593251313035	1510620807184
4438626883811700989	14771401151246747869	835198574589488679	11285758582461727578	12503043016275546053	1510610737392
2524700792606207355	14771401151246747869	2116121313290661498	4333393905363336546	3749581593251313035	1511203315277
310922182279624334	14771401151246747869	15873348272519418299	10094732775563391999	2028780883034008475	1510439602341
14384708736638170242	14771401151246747869	13097014836900303196	10094732775563391999	2028780883034008475	1510879196393
17669209715127873156	14771401151246747869	2916013558277755130	1380988313069126961	11824289999859544450	1510515413367
13381027875010888044	14771401151246747869	15668321573052173447	1380988313069126961	13063420908343408112	1510945261150
11676018458560108392	14771401151246747869	2365623830194078955	10094732775563391999	17591679367798939946	1511230735148
12572250419656084682	14771401151246747869	11985862785958768385	1380988313069126961	8386389002440712090	1510766525383
17609321917190413074	14771401151246747869	13722667550744531924	13064374487915183079	349209589679409155	1511219389380
12009931598720644785	14771401151246747869	5937282715324825400	11285758582461727578	13063420908343408112	1510680240383
6444508845929915278	14771401151246747869	1652131098692428208	13064374487915183079	3147549517309679058	1511206230448
9956993581129850850	14771401151246747869	7101581888004889877	13064374487915183079	7556926476606369952	1510780718269
1274647553451081676	14771401151246747869	1320686117152725150	10094732775563391999	17591679367798939946	1510805256430
12579194383429186300	14771401151246747869	10841848953897998254	1380988313069126961	8386389002440712090	1510538589170
1279879844400601386	14771401151246747869	8802210882567451048	10094732775563391999	1529443052275030870	1510783406479
8295012100558099164	14771401151246747869	1402303632786348881	13064374487915183079	11255986084234055811	1510609897437
7760853437574723563	14771401151246747869	6930848249984079218	1380988313069126961	3749581593251313035	1510892379261
3511133459235453290	14771401151246747869	4742664730872951207	1380988313069126961	8386389002440712090	1510882908218
14193360946905347698	14771401151246747869	10933772334629530729	3644727946432331242	13063420908343408112	1511125762376
6057072963048872511	14771401151246747869	4180608073674683033	3644727946432331242	13063420908343408112	1510445619163
269085518026104328	14771401151246747869	14085734454895239343	1380988313069126961	3749581593251313035	1510448418426
4107981022540774402	14771401151246747869	7639126602057166650	1380988313069126961	13063420908343408112	1510720706194
15255087401928781982	14771401151246747869	14513050404466883680	11285758582461727578	15901097786019369221	1510780370358
16832193970638785496	14771401151246747869	2527692875020863087	11285758582461727578	13063420908343408112	1510439349156
17501994376537026548	14771401151246747869	14502597796300216057	3644727946432331242	890137664144404247	1511217086284
168489798909866315	14771401151246747869	14972226942131122795	3644727946432331242	13063420908343408112	1510678782227
16170896934133148173	14771401151246747869	11738107170943767863	10094732775563391999	11824289999859544450	1511114848388
4885969351543315671	14771401151246747869	17348909857701684664	1380988313069126961	8386389002440712090	1511061453219
17753703728067557022	14771401151246747869	9554836021517381458	11285758582461727578	9450757977533935280	1510694371283
12653760821686527305	14771401151246747869	13115245599053149589	10094732775563391999	12306608871749386057	1510697035423
10327426118177388900	14771401151246747869	13620753114406631407	1380988313069126961	13063420908343408112	1511031610304
1044331572397985180	14771401151246747869	6689495821889575221	13064374487915183079	12178632648159032351	1510953338363
3422870477335927999	14771401151246747869	2015566735500895274	11285758582461727578	15901097786019369221	1510872755210
10772804688176863746	14771401151246747869	861539065147964629	13064374487915183079	3749581593251313035	1511218748334
4615485184717665603	14771401151246747869	10933006509709204562	4333393905363336546	8386389002440712090	1511225447266
13772547992025707263	14771401151246747869	2617427353698352684	11285758582461727578	12503043016275546053	1510685127479
2960818254200048075	14771401151246747869	11015753168831710033	10094732775563391999	12178632648159032351	1511227666172
3892355190926149368	14771401151246747869	4753857615908767633	3644727946432331242	8386389002440712090	1510974765102
9820353491161875846	14771401151246747869	12251411789554773329	1380988313069126961	8386389002440712090	1510861969159
4791681172511859413	14771401151246747869	17959673560845768822	10094732775563391999	8386389002440712090	1510785992453
14264135871863422047	14771401151246747869	16439409942792053559	1380988313069126961	15901097786019369221	1510869895387
18413365226811222400	14771401151246747869	15480236904287353763	10094732775563391999	12503043016275546053	1511135750118
4611337978469385615	14771401151246747869	17895758046516960405	13064374487915183079	6163343752015047808	1510678315410
1506654442298349919	14771401151246747869	3916523095904697715	1380988313069126961	12178632648159032351	1510540815114
11179045216986209369	14771401151246747869	15620121172395617076	1380988313069126961	8386389002440712090	1511050878189
15053668386739390144	14771401151246747869	6015117264664769637	1380988313069126961	8386389002440712090	1511195083400
15031978639066717356	14771401151246747869	5472341184857110172	3644727946432331242	15901097786019369221	1510533567239
10956033703365744710	14771401151246747869	3216426676838790685	10094732775563391999	3241388764244219388	1510860919138
15904424458410595756	14771401151246747869	8244304119815152915	1380988313069126961	8386389002440712090	1510677419306
2557749903203483233	14771401151246747869	1198935746408158993	4333393905363336546	16753307855305744920	1510785360126
12558671697664517847	14771401151246747869	13881620144575352183	11285758582461727578	12503043016275546053	1511202119202
9907821422911449444	14771401151246747869	15152536007924058480	11285758582461727578	13063420908343408112	1510724298242
6697152113927202146	14771401151246747869	1511214296641674777	4333393905363336546	8386389002440712090	1511200985399
16828712882104582864	14771401151246747869	1081722863615290319	11285758582461727578	12503043016275546053	1511242631462
7269601805207956971	14771401151246747869	7627846782283295655	10094732775563391999	8523674541009335087	1510602892478
13567238414223208181	14771401151246747869	13419288107597849939	11285758582461727578	12178632648159032351	1510534567193
18382420445191700453	14771401151246747869	5865178272663490791	1380988313069126961	8386389002440712090	1511221399377
11094921230829369887	14771401151246747869	1607093348400647090	10094732775563391999	17591679367798939946	1511052989376
7574995572734816502	14771401151246747869	3140977449745843335	10094732775563391999	8303653698609915605	1510953581100
16857474312229179446	14771401151246747869	12487278626657896507	13064374487915183079	13063420908343408112	1511057545171
3001208910723695347	14771401151246747869	11721638190797704862	11285758582461727578	3749581593251313035	1511062344309
12090417743459611534	14771401151246747869	13724980583706255966	1380988313069126961	3749581593251313035	1510699835484
13381291748822752886	14771401151246747869	9521895485094565645	11285758582461727578	3749581593251313035	1510366556222
8106590817797650525	14771401151246747869	9967331245701107983	4333393905363336546	3749581593251313035	1510598112208
16037685476155313714	14771401151246747869	11848149885763221344	3644727946432331242	13063420908343408112	1510619062328
13009872844330258830	14771401151246747869	16271242026157631375	4333393905363336546	8320321884579852591	1510791216177
10297041849742866601	14771401151246747869	17807090685090059305	11285758582461727578	349209589679409155	1511042595197
13752353684309963380	14771401151246747869	3740446531769299816	10094732775563391999	17591679367798939946	1510712801188
12633566513970586405	14771401151246747869	955882044507628971	13064374487915183079	7777940511067611930	1510727370358
12753728877856321461	14771401151246747869	15187887618089679707	1380988313069126961	3147549517309679058	1511137523435
18023695992155071799	14771401151246747869	3602042229760910650	3644727946432331242	12178632648159032351	1510542964151
7517426263571101877	14771401151246747869	10662865351000851316	1380988313069126961	3749581593251313035	1510786159433
9267792417536572410	14771401151246747869	9578532143088260096	10094732775563391999	6459482643897777252	1511222217241
2002046627857346320	14771401151246747869	8816595109501262495	10094732775563391999	17591679367798939946	1510801090462
17663906048706416028	14771401151246747869	2241512720521772746	11285758582461727578	3749581593251313035	1510698704235
17191807083507350582	14771401151246747869	18102708350015062560	1380988313069126961	12178632648159032351	1510422187118
3944721568484670197	14771401151246747869	11824997152909182691	4333393905363336546	8386389002440712090	1511205723372
192796417645392812	14771401151246747869	6390595062321586184	1380988313069126961	8386389002440712090	1511143080376
16668036429879301010	14771401151246747869	9566821160677678370	10094732775563391999	5811138887350930418	1511062499157
9436279837974760295	14771401151246747869	17552686929170822860	11285758582461727578	12503043016275546053	1511109672366
1566832129153394294	14771401151246747869	7511330504043836747	1380988313069126961	13063420908343408112	1510706304403
14801536978838608115	14771401151246747869	15889238954337784004	11285758582461727578	1110603014897499905	1510704542439
16742028283295509446	14771401151246747869	11102830944163218042	11285758582461727578	15901097786019369221	1510860483119
1888156305330856498	14771401151246747869	5818654993789103114	4333393905363336546	13920707373276549453	1510451275312
13681110015312751637	14771401151246747869	647372677271284445	11285758582461727578	12503043016275546053	1510705826411
2856044378088537887	14771401151246747869	15794188797088608697	11285758582461727578	11255986084234055811	1511148220285
17612090453451536111	14771401151246747869	7642474138740916063	11285758582461727578	15901097786019369221	1510440592193
15494082879822041618	14771401151246747869	17542456252066263408	1380988313069126961	3749581593251313035	1511211930476
1696165133475817236	14771401151246747869	3764706967674087488	10094732775563391999	12306608871749386057	1511230321171
11601813617381453980	14771401151246747869	17737081017086640959	13064374487915183079	3749581593251313035	1510810855372
7489553144715690082	14771401151246747869	8640142142541902006	11285758582461727578	12503043016275546053	1511142063335
17017838847716281436	14771401151246747869	7860068957734815666	10094732775563391999	3241388764244219388	1510784237168
2252462725404969475	14771401151246747869	15119742238466371539	11285758582461727578	12178632648159032351	1510811279366
1109680249473542650	14771401151246747869	6846002248312708449	13064374487915183079	13063420908343408112	1510714446459
2078908332301407975	14771401151246747869	5550828719661792057	13064374487915183079	8386389002440712090	1510690723277
6373086590170903669	14771401151246747869	11893321274583364620	11285758582461727578	15901097786019369221	1510446821382
4876745947390284351	14771401151246747869	11193662889517907282	10094732775563391999	14738979299495365534	1510875930146
14990141974813341931	14771401151246747869	7212333918520579479	11285758582461727578	1110603014897499905	1510606897162
12744131808243633340	14771401151246747869	3243021695431255307	1380988313069126961	8386389002440712090	1510796374471
757480768337737491	14771401151246747869	17501868294757292310	10094732775563391999	5811138887350930418	1511204750192
16595460102346603718	14771401151246747869	16798757763555028376	4333393905363336546	8386389002440712090	1510610504286
7042164873496036747	14771401151246747869	3131115494021031426	4333393905363336546	13063420908343408112	1510678298310
12331629047462576264	14771401151246747869	9095175957597870485	10094732775563391999	12306608871749386057	1511226349136
14282981795686325503	14771401151246747869	2257885316611711464	13064374487915183079	17679713111586431708	1511134550428
5451905682521637662	14771401151246747869	4907510328614764754	13064374487915183079	8386389002440712090	1510712548283
14159186982632106861	14771401151246747869	2352700041751340975	13064374487915183079	13063420908343408112	1510883255272
5616174666463268740	14771401151246747869	10035630969161599014	13064374487915183079	12503043016275546053	1510464007235
3336114001389968602	14771401151246747869	17556864098007575479	13064374487915183079	3749581593251313035	1511154897343
13361829109300865093	14771401151246747869	10743917625954900455	10094732775563391999	1529443052275030870	1511200315158
7930309999971258579	14771401151246747869	11139118969835120239	11285758582461727578	9450757977533935280	1510792606471
4611161147889280768	14771401151246747869	4799462969531098599	1380988313069126961	13063420908343408112	1510700166220
5326915105760147579	14771401151246747869	18282085465421546461	4333393905363336546	13063420908343408112	1511204498249
2231709098372851306	14771401151246747869	6280433560253914298	13064374487915183079	8386389002440712090	1510858060420
5252710264581495567	14771401151246747869	4868552933851205178	13064374487915183079	11255986084234055811	1510788867418
8813598237287139540	14771401151246747869	9319640020503118510	11285758582461727578	12503043016275546053	1511110371462
17542405384902550184	14771401151246747869	4655588288240757448	1380988313069126961	15901097786019369221	1510698695128
10389221018229393036	14771401151246747869	6490219177631033790	11285758582461727578	15901097786019369221	1510686276213
5380662013524298092	14771401151246747869	10713816868241115519	13064374487915183079	8386389002440712090	1510705398343
18098928898277992302	14771401151246747869	17051823678165905320	10094732775563391999	12503043016275546053	1511133840115
12106275368845042906	14771401151246747869	2909951284569716567	13064374487915183079	8386389002440712090	1510962432463
3758882401785061527	14771401151246747869	4360550548383424122	10094732775563391999	5811138887350930418	1511033214226
3840588333556105079	14771401151246747869	11020242272726097341	13064374487915183079	15901097786019369221	1510438475351
6739184121086974705	14771401151246747869	6191626635259014877	4333393905363336546	8594277609999955962	1510803727319
5472099990237349545	14771401151246747869	16615677798812780971	4333393905363336546	8386389002440712090	1510684682280
799494263171415563	14771401151246747869	7768973556059973383	13064374487915183079	6690428115669065630	1511127559107
11239900996966274309	14771401151246747869	2868479012013801256	1380988313069126961	3147549517309679058	1511205732107
7286424933874959729	14771401151246747869	12322721007930147923	1380988313069126961	13063420908343408112	1510877584351
4423842567595872986	14771401151246747869	2480468736981918529	1380988313069126961	17679713111586431708	1510360658332
11028602653801217780	14771401151246747869	12346845655156805571	11285758582461727578	7016525554915663222	1511214712348
13056551475328563730	14771401151246747869	8890862040400746735	1380988313069126961	12503043016275546053	1510596698119
11041544270101099755	14771401151246747869	10967012729702592743	13064374487915183079	13063420908343408112	1510709979426
7758663971377615727	14771401151246747869	15278551992179927893	1380988313069126961	3749581593251313035	1511117092144
12763722276252905597	14771401151246747869	1501000547744458107	13064374487915183079	8386389002440712090	1510774959331
7048640794774170819	14771401151246747869	1890133675766473540	3644727946432331242	6163343752015047808	1510514073463
8702138924885952171	14771401151246747869	8485096505760186926	10094732775563391999	1529443052275030870	1511129531261
7167422548707062493	14771401151246747869	10731200044303888589	11285758582461727578	15901097786019369221	1510687565302
496927603151575097	14771401151246747869	12911215068413567458	4333393905363336546	11824289999859544450	1510697090423
17638234542023561091	14771401151246747869	16110617222822730340	13064374487915183079	15901097786019369221	1511200824397
9667731215158376194	14771401151246747869	547401009149729102	10094732775563391999	6459482643897777252	1511036080155
14460993192234459360	14771401151246747869	8140140620044170906	10094732775563391999	5811138887350930418	1511196230483
11631628317746025332	14771401151246747869	5525286557169997620	3644727946432331242	12178632648159032351	1510439749165
5193570702780091427	14771401151246747869	16673803828605728455	1380988313069126961	8386389002440712090	1510701982454
7163772454682374389	14771401151246747869	10892067873690670216	1380988313069126961	13063420908343408112	1510965424242
7051056656662753426	14771401151246747869	6027905959465902080	10094732775563391999	15901097786019369221	1510361900487
17015275429795622527	14771401151246747869	2995826477220023541	10094732775563391999	13063420908343408112	1510703807382
13971324418093437481	14771401151246747869	9089972364815234036	10094732775563391999	12306608871749386057	1510874148393
13586644589053130748	14771401151246747869	12385669799763051187	13064374487915183079	12503043016275546053	1511148018303
15219420292234231305	14771401151246747869	8612398185913906931	11285758582461727578	1110603014897499905	1511221700283
10641862446710540866	14771401151246747869	14541358964249269066	1380988313069126961	11824289999859544450	1510950185246
11339448386828187497	14771401151246747869	4888735882392281865	10094732775563391999	12503043016275546053	1510597579106
9901795549120869870	14771401151246747869	17024189265470222493	1380988313069126961	7768403333378886628	1510943214434
2910255403407366956	14771401151246747869	5613951626828575984	4333393905363336546	3749581593251313035	1510596891373
16336530228901310474	14771401151246747869	6145734694695845596	11285758582461727578	6163343752015047808	1511114420359
5989881421720139320	14771401151246747869	4460770509660167196	1380988313069126961	8386389002440712090	1510951995264
16785164318969724453	14771401151246747869	17511215274836128843	11285758582461727578	9041227463624712301	1510804696342
11946584277956843971	14771401151246747869	3986379822869865351	4333393905363336546	8386389002440712090	1510773002154
13121442030566522128	14771401151246747869	14026704886634823886	1380988313069126961	8386389002440712090	1510529595450
717881217482695587	14771401151246747869	834469830343771208	13064374487915183079	6690428115669065630	1510879081203
910133810862671134	14771401151246747869	5627409363959711493	10094732775563391999	1529443052275030870	1511218300388
1981915832373323425	14771401151246747869	1843606793856250433	1380988313069126961	3147549517309679058	1510764093308
13210730556817150331	14771401151246747869	12605148702638231393	1380988313069126961	3749581593251313035	1510446680223
12617303945871291432	14771401151246747869	7172164993581537075	11285758582461727578	15901097786019369221	1511197121324
630188620896226621	14771401151246747869	3693305595930597145	10094732775563391999	12178632648159032351	1510612601354
14246580660963495450	14771401151246747869	733079688495538124	1380988313069126961	8386389002440712090	1510968607455
7266443613921500505	14771401151246747869	18055013715945002584	3644727946432331242	6163343752015047808	1510787829475
14497899535586591874	14771401151246747869	10398936519291109490	13064374487915183079	12503043016275546053	1510767851125
10859814661405957324	14771401151246747869	13942625412949160376	10094732775563391999	14738979299495365534	1511234260267
4509870552809045708	14771401151246747869	2796421418731896254	10094732775563391999	6163343752015047808	1510620189408
35834998850255813	14771401151246747869	4638295964571722942	3644727946432331242	13063420908343408112	1510783995210
14808703414951435020	14771401151246747869	16632795364707727837	10094732775563391999	9186336969896257796	1510944486111
4977485048243745539	14771401151246747869	18180873723359237050	11285758582461727578	3749581593251313035	1511199894188
13173545135407528298	14771401151246747869	2239922739544037649	13064374487915183079	8386389002440712090	1510949073276
15000673948700378031	14771401151246747869	15992205982418513328	10094732775563391999	14738979299495365534	1510801304466
2777215016897582832	14771401151246747869	16865678240271449002	13064374487915183079	3749581593251313035	1510808881332
17715887065872413050	14771401151246747869	10553307668545334397	4333393905363336546	3749581593251313035	1510607752451
2772571984559285249	14771401151246747869	4989795248697589149	10094732775563391999	1529443052275030870	1511139425146
